object,entropy,total,red,orange,yellow,brown,green,blue,purple,pink,white,gray,black
baseball dugout,1.5491,104,0.0096,0.0096,0.0,0.1154,0.2788,0.1635,0.0,0.0,0.0481,0.3654,0.0096
drawstring,1.5491,60,0.0167,0.0167,0.05,0.05,0.0,0.0667,0.0167,0.0167,0.5333,0.05,0.1833
soccer ball,1.5492,4069,0.0769,0.0192,0.0526,0.0061,0.0165,0.1548,0.001,0.002,0.481,0.0128,0.1772
hair net,1.5492,46,0.0,0.0435,0.0435,0.1087,0.0,0.0435,0.0,0.0217,0.3261,0.0217,0.3913
glass face,1.5493,442,0.0317,0.0181,0.0249,0.2059,0.0498,0.0543,0.0068,0.0,0.0882,0.0113,0.509
chicken wire fence,1.5493,65,0.0462,0.0154,0.0,0.1077,0.0769,0.0615,0.0,0.0,0.0,0.3538,0.3385
easel,1.5495,140,0.0286,0.0,0.0071,0.4643,0.0286,0.0857,0.0,0.0,0.2214,0.0786,0.0857
sundae,1.5497,27,0.2963,0.1852,0.1481,0.2593,0.0,0.0,0.0,0.0,0.1111,0.0,0.0
cat fur,1.5498,2023,0.0,0.1112,0.003,0.1434,0.0,0.0,0.0,0.0,0.3055,0.1577,0.2793
tand,1.5498,7,0.0,0.2857,0.0,0.2857,0.1429,0.1429,0.1429,0.0,0.0,0.0,0.0
curvy,1.5498,7,0.0,0.0,0.2857,0.1429,0.0,0.1429,0.0,0.0,0.2857,0.0,0.1429
cleveland,1.5498,7,0.1429,0.1429,0.0,0.2857,0.0,0.1429,0.0,0.0,0.0,0.0,0.2857
pastel color,1.5498,7,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.1429,0.2857,0.1429,0.0
victoria,1.5498,29,0.1379,0.0345,0.2069,0.0,0.0,0.0,0.0,0.0345,0.2759,0.0,0.3103
metal boat,1.5499,223,0.0359,0.0179,0.0045,0.13,0.009,0.0717,0.0,0.0,0.2063,0.4709,0.0538
bathroom back splash,1.5499,201,0.0299,0.0,0.0746,0.2338,0.0149,0.0597,0.0,0.0,0.4726,0.0498,0.0647
bench seat,1.5501,677,0.0561,0.0044,0.0044,0.5347,0.0931,0.0606,0.0,0.0,0.0768,0.0753,0.0945
reflection light,1.5502,318,0.0597,0.1321,0.195,0.0031,0.0283,0.1069,0.0,0.0094,0.4591,0.0031,0.0031
marble countertop,1.5502,108,0.0,0.0,0.0926,0.4722,0.0556,0.0093,0.0,0.0,0.1389,0.1296,0.1019
cargo door,1.5504,315,0.0603,0.0317,0.0159,0.0317,0.0413,0.1016,0.0032,0.0,0.5619,0.0889,0.0635
blotch,1.5505,29,0.1034,0.0,0.0,0.3448,0.0,0.1034,0.0,0.0345,0.1034,0.0,0.3103
service line,1.5506,213,0.1315,0.0047,0.1972,0.0047,0.0188,0.0657,0.0,0.0,0.4648,0.0235,0.0892
metal shutter,1.5508,13,0.0,0.0,0.0,0.0,0.2308,0.2308,0.0,0.0,0.2308,0.2308,0.0769
marble column,1.5509,51,0.0,0.0,0.0784,0.1176,0.0196,0.0196,0.0,0.0,0.4314,0.2157,0.1176
satchel,1.5511,113,0.0265,0.0354,0.0088,0.2832,0.0354,0.0885,0.0,0.0,0.0177,0.0619,0.4425
cargo ship,1.5512,400,0.0875,0.025,0.0,0.02,0.02,0.1225,0.0,0.0,0.415,0.0325,0.2775
flash,1.5515,73,0.1096,0.0411,0.0274,0.0,0.0,0.0959,0.0,0.0,0.4795,0.1644,0.0822
iron door,1.5515,104,0.0481,0.0,0.0192,0.1346,0.0096,0.0962,0.0,0.0,0.0288,0.2115,0.4519
air,1.5515,113,0.0088,0.0,0.0177,0.0,0.0442,0.3363,0.0,0.0,0.2832,0.1416,0.1681
onion piece,1.5516,1052,0.0741,0.0238,0.0314,0.1312,0.3165,0.0,0.0532,0.001,0.3688,0.0,0.0
star symbol,1.5516,41,0.1951,0.0244,0.0732,0.0,0.0,0.0976,0.0,0.0,0.2927,0.0,0.3171
balcony railing,1.5517,183,0.0055,0.0,0.0273,0.1585,0.0273,0.0109,0.0,0.0055,0.2404,0.1148,0.4098
computer case,1.5517,219,0.0411,0.0502,0.0,0.0594,0.032,0.0548,0.0,0.0137,0.0868,0.105,0.5571
blaze,1.5518,68,0.1029,0.3088,0.0588,0.0588,0.0,0.0147,0.0,0.0,0.3824,0.0,0.0735
flower bud,1.552,219,0.274,0.0,0.1096,0.0091,0.4064,0.0,0.0959,0.0365,0.0639,0.0,0.0046
hair color,1.552,21,0.0476,0.0,0.0952,0.4762,0.0,0.0,0.0476,0.0,0.0476,0.0952,0.1905
water glass,1.5522,131,0.0458,0.0229,0.0153,0.1221,0.0763,0.5344,0.0,0.0076,0.1298,0.0153,0.0305
kitchen counter,1.5524,3491,0.0074,0.0003,0.0321,0.3964,0.0201,0.0166,0.0,0.0023,0.2733,0.1269,0.1246
sidewalk curb,1.5524,543,0.2228,0.0,0.1639,0.0166,0.0018,0.0018,0.0,0.0,0.2228,0.3297,0.0405
coffee filter,1.5526,26,0.0385,0.0385,0.0,0.0769,0.0385,0.1154,0.0,0.0,0.3846,0.0,0.3077
train car number,1.5529,889,0.0394,0.0304,0.0484,0.0034,0.0079,0.108,0.0045,0.0,0.4184,0.0382,0.3015
flame design,1.553,246,0.1911,0.4187,0.2358,0.0244,0.0203,0.0325,0.0,0.0,0.0325,0.0,0.0447
skateboard skater,1.5531,1370,0.0577,0.0139,0.0102,0.1212,0.0131,0.0599,0.0015,0.0,0.3686,0.0131,0.3409
support column,1.5531,813,0.016,0.0062,0.032,0.1144,0.0185,0.0406,0.0,0.0025,0.4526,0.2558,0.0615
airport building,1.5532,3547,0.018,0.0062,0.0226,0.2481,0.0169,0.0533,0.0,0.0,0.3868,0.2239,0.0242
duvet cover,1.5532,22,0.0909,0.0,0.0,0.0909,0.0455,0.1364,0.0,0.0,0.5,0.0909,0.0455
seashore,1.5533,129,0.0,0.0,0.0078,0.2248,0.0233,0.3178,0.0,0.0,0.2326,0.1705,0.0233
pant batter,1.5533,43,0.0233,0.0233,0.0233,0.0698,0.0233,0.0465,0.0,0.0,0.4884,0.2326,0.0698
iron table,1.5533,357,0.014,0.0028,0.0056,0.2689,0.0364,0.0112,0.0028,0.0028,0.0728,0.2185,0.3641
ceiling fixture,1.5534,97,0.0,0.0,0.1959,0.2268,0.0,0.0309,0.0,0.0,0.3608,0.134,0.0515
water boarder,1.5534,31,0.129,0.0645,0.0645,0.0323,0.0,0.0323,0.0,0.0,0.2581,0.0,0.4194
safety strap,1.5535,269,0.0632,0.0446,0.0855,0.0595,0.0149,0.0372,0.0037,0.0037,0.0706,0.0409,0.5762
year photo,1.5535,110,0.0273,0.0818,0.0636,0.0,0.0273,0.0818,0.0,0.0,0.4,0.0091,0.3091
sale sign,1.5536,306,0.3105,0.0359,0.0752,0.0098,0.0163,0.0556,0.0,0.0,0.4085,0.0065,0.0817
safety bar,1.5537,249,0.0402,0.0161,0.0683,0.004,0.0201,0.008,0.0,0.0,0.1767,0.3655,0.3012
child face,1.5539,262,0.0305,0.0496,0.0305,0.4427,0.0153,0.0115,0.0,0.0344,0.2977,0.0076,0.0802
daytime,1.5539,1613,0.0006,0.0006,0.0298,0.0335,0.0911,0.3317,0.0,0.0006,0.1215,0.3571,0.0335
smoking,1.554,46,0.1087,0.0,0.0217,0.0217,0.0,0.0,0.0,0.0217,0.2609,0.3043,0.2609
glass shade,1.5541,82,0.0244,0.0122,0.0732,0.0488,0.0976,0.061,0.0,0.0,0.5244,0.0122,0.1463
hook,1.5543,728,0.0536,0.0027,0.0302,0.1071,0.0179,0.0124,0.0,0.0,0.0728,0.4258,0.2775
metal structure,1.5543,343,0.0233,0.0087,0.0233,0.0525,0.0437,0.0671,0.0,0.0,0.0641,0.4869,0.2303
delivery van,1.5543,255,0.0941,0.0549,0.1059,0.0,0.0353,0.0314,0.0,0.0,0.5176,0.0275,0.1333
bike symbol,1.5545,82,0.0854,0.0366,0.0122,0.0,0.0122,0.2073,0.0,0.0,0.4024,0.0244,0.2195
tennis clothe,1.5545,178,0.0112,0.0393,0.0,0.0,0.0337,0.191,0.0056,0.0112,0.4551,0.0843,0.1685
toyota truck,1.5546,159,0.0943,0.0,0.0,0.0063,0.0063,0.1132,0.0,0.0,0.3396,0.2704,0.1698
hand light,1.5548,220,0.0545,0.2955,0.0455,0.0727,0.0045,0.0409,0.0091,0.0182,0.4409,0.0,0.0182
skiing gear,1.5549,165,0.1879,0.0667,0.0364,0.0,0.0182,0.0606,0.0,0.0,0.1091,0.0303,0.4909
bullpen,1.5549,25,0.2,0.04,0.0,0.0,0.32,0.28,0.0,0.0,0.0,0.12,0.04
defense,1.5549,25,0.04,0.04,0.0,0.0,0.12,0.28,0.0,0.0,0.32,0.0,0.2
hood car,1.5549,343,0.1195,0.0058,0.0029,0.0029,0.0262,0.0787,0.0175,0.0,0.1866,0.0816,0.4781
cat clock,1.5549,153,0.0196,0.0719,0.0458,0.0392,0.0,0.0131,0.0,0.0458,0.3137,0.0261,0.4248
watercraft,1.555,36,0.1111,0.0,0.0,0.0556,0.0556,0.3889,0.0,0.0,0.3056,0.0278,0.0556
ibm logo,1.5551,210,0.0143,0.0238,0.0143,0.0,0.0286,0.2333,0.0,0.0,0.3857,0.081,0.219
glitter,1.5552,31,0.0,0.0,0.3548,0.0,0.0323,0.0323,0.0968,0.0323,0.3226,0.129,0.0
canteen,1.5553,21,0.0,0.1905,0.0,0.1905,0.0,0.0,0.0,0.0,0.2857,0.0952,0.2381
ice box,1.5553,430,0.0279,0.0093,0.0163,0.0372,0.0256,0.1558,0.0,0.0,0.493,0.1558,0.0791
shock absorber,1.5553,36,0.0556,0.0,0.0833,0.0,0.0556,0.0,0.0,0.0,0.1667,0.3056,0.3333
glass stem,1.5554,223,0.0314,0.009,0.0493,0.13,0.5247,0.0314,0.0045,0.0,0.0135,0.13,0.0762
horse trailer,1.5556,246,0.0407,0.0203,0.0081,0.0976,0.0325,0.0732,0.0041,0.0,0.5488,0.0935,0.0813
baby cat,1.5556,1105,0.0,0.2009,0.0,0.2235,0.0,0.0018,0.0009,0.0,0.2851,0.2136,0.0742
round clock,1.5556,643,0.0124,0.0062,0.0311,0.1337,0.014,0.0342,0.0,0.0,0.4541,0.098,0.2162
cafe table,1.5557,2395,0.0342,0.0117,0.0092,0.504,0.0401,0.0251,0.0,0.0017,0.167,0.0944,0.1127
bull statue,1.5557,122,0.0082,0.0082,0.0164,0.2377,0.0164,0.0328,0.0,0.0164,0.0574,0.1639,0.4426
computer bag,1.5557,405,0.0247,0.037,0.0099,0.0593,0.0272,0.0741,0.0049,0.0049,0.0988,0.1012,0.558
skater shoe,1.5558,113,0.0619,0.0177,0.0088,0.0708,0.0088,0.0354,0.0,0.0,0.2566,0.0885,0.4513
lattice fence,1.5558,434,0.0138,0.0023,0.0023,0.2051,0.0392,0.0115,0.0,0.0,0.1244,0.371,0.2304
rectangle street sign,1.5559,689,0.029,0.0131,0.0073,0.0131,0.1756,0.3019,0.0,0.0,0.3556,0.0102,0.0943
clock post,1.5559,276,0.0145,0.0072,0.0181,0.1051,0.1232,0.0326,0.0,0.0036,0.0362,0.1594,0.5
beach tent,1.556,290,0.0897,0.0379,0.0552,0.0138,0.0793,0.5034,0.0,0.0,0.1862,0.0103,0.0241
glass pane window,1.556,25,0.0,0.0,0.0,0.2,0.16,0.0,0.0,0.0,0.32,0.2,0.12
glue stick,1.5562,29,0.2759,0.4138,0.0,0.0345,0.0,0.1034,0.0345,0.069,0.069,0.0,0.0
pant player,1.5563,127,0.0079,0.0157,0.0079,0.063,0.0079,0.1417,0.0,0.0079,0.4567,0.0787,0.2126
bus head light,1.5563,1830,0.106,0.1863,0.1787,0.0,0.0087,0.024,0.0,0.0,0.4164,0.0798,0.0
textbook,1.5564,314,0.0478,0.0223,0.0223,0.0127,0.0478,0.2834,0.0032,0.0,0.4427,0.0191,0.0987
queen cake,1.5567,39,0.2564,0.0,0.0256,0.0513,0.0,0.0513,0.0,0.0256,0.3333,0.0,0.2564
alcove,1.5567,79,0.0127,0.0127,0.0253,0.2025,0.0253,0.0253,0.0,0.0,0.2658,0.3924,0.038
fruit pile,1.5568,1595,0.0865,0.1373,0.0859,0.5091,0.1216,0.0132,0.0063,0.0031,0.015,0.0025,0.0194
dugout,1.5568,966,0.0104,0.0062,0.0021,0.2039,0.3261,0.1584,0.0,0.0,0.0062,0.2578,0.029
airplane fin,1.5569,66,0.1515,0.0455,0.0303,0.0,0.0152,0.4242,0.0,0.0,0.1667,0.1667,0.0
airline jet,1.5569,343,0.105,0.102,0.0525,0.0,0.0262,0.1895,0.0,0.0,0.4781,0.035,0.0117
sunroof,1.5569,229,0.0699,0.0306,0.0,0.0349,0.0175,0.0524,0.0,0.0,0.1354,0.1703,0.4891
traffic control sign,1.5569,39,0.3077,0.0256,0.0769,0.0,0.0513,0.0256,0.0,0.0,0.4103,0.0256,0.0769
hand mirror,1.5571,226,0.0,0.0,0.0442,0.1062,0.0398,0.0442,0.0044,0.0,0.0664,0.4381,0.2566
star graphic,1.5571,10,0.3,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2
mission,1.5571,10,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.3
booze,1.5571,10,0.2,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0
ferris wheel,1.5572,181,0.0829,0.011,0.0387,0.0276,0.0,0.0773,0.0,0.0,0.4309,0.2762,0.0552
ski gear,1.5572,147,0.102,0.0204,0.0544,0.0136,0.034,0.0748,0.0068,0.0,0.0884,0.0476,0.5578
drawer face,1.5572,576,0.0087,0.0035,0.0087,0.2066,0.0226,0.0556,0.0,0.0,0.3733,0.0573,0.2639
strainer,1.5573,102,0.0098,0.0196,0.0,0.0196,0.098,0.0686,0.0,0.0,0.1569,0.4608,0.1667
crockpot,1.5574,45,0.0222,0.0,0.0222,0.0667,0.0222,0.1333,0.0,0.0,0.4889,0.1556,0.0889
tooth brush holder,1.5574,27,0.037,0.0,0.0,0.0,0.0741,0.0741,0.0,0.0741,0.1852,0.4815,0.0741
produce section,1.5575,168,0.1071,0.131,0.1548,0.0417,0.494,0.0357,0.006,0.0,0.0179,0.006,0.006
airplane jet engine,1.5576,75,0.08,0.0267,0.0133,0.0,0.0133,0.1467,0.0,0.0,0.3467,0.3333,0.04
stone top,1.5576,63,0.0159,0.0,0.0159,0.2698,0.0317,0.0,0.0,0.0,0.1746,0.3333,0.1587
fingertip,1.5577,508,0.1496,0.0177,0.0079,0.1319,0.002,0.0059,0.0374,0.4941,0.0374,0.002,0.1142
photography,1.5578,150,0.0267,0.0333,0.0267,0.0267,0.04,0.08,0.0133,0.0067,0.34,0.0,0.4067
person foot,1.5582,743,0.0269,0.0229,0.0081,0.2355,0.0054,0.0229,0.0,0.0081,0.2517,0.039,0.3795
river water,1.5585,2713,0.0,0.0015,0.0033,0.3808,0.1644,0.2606,0.0,0.0,0.0579,0.0885,0.0431
wrist cuff,1.5586,26,0.0,0.0385,0.0,0.0385,0.0385,0.0385,0.0385,0.0,0.3846,0.0769,0.3462
stone work,1.5586,34,0.0294,0.0,0.1176,0.4118,0.0294,0.0,0.0,0.0294,0.0588,0.2941,0.0294
dirt bike rider,1.5586,273,0.0549,0.2015,0.0183,0.0073,0.0073,0.0586,0.0,0.0073,0.3407,0.0,0.304
power button,1.5586,465,0.5118,0.0452,0.0495,0.0,0.0645,0.0688,0.0,0.0,0.1097,0.1398,0.0108
tour boat,1.5587,661,0.1029,0.0484,0.0227,0.053,0.0318,0.1104,0.0,0.0,0.534,0.0061,0.0908
nap,1.5587,105,0.0286,0.0381,0.0095,0.3619,0.0,0.0762,0.0,0.0095,0.3619,0.0286,0.0857
elephant statue,1.5588,281,0.0249,0.0036,0.0961,0.0961,0.0142,0.0854,0.0,0.0,0.0569,0.5267,0.0961
train face,1.5588,640,0.0391,0.0234,0.1187,0.0516,0.0203,0.0531,0.0016,0.0,0.1594,0.0141,0.5188
mile,1.5589,65,0.0154,0.0,0.0154,0.0615,0.0769,0.0308,0.0,0.0,0.3385,0.0923,0.3692
surfboard riding wave,1.5589,4722,0.072,0.062,0.0822,0.0277,0.04,0.1163,0.0019,0.007,0.5517,0.0034,0.0358
length mirror,1.5589,791,0.0025,0.0013,0.1745,0.3957,0.0013,0.0076,0.0,0.0,0.1466,0.1113,0.1593
terra cotta,1.5591,19,0.2632,0.1579,0.0,0.2632,0.0,0.0,0.0,0.2105,0.0,0.1053,0.0
jet engine,1.5591,1786,0.0386,0.0185,0.019,0.0022,0.0034,0.2049,0.0039,0.0,0.4065,0.2206,0.0823
winter vest,1.5591,32,0.0,0.0,0.0,0.2188,0.0,0.0312,0.0938,0.0312,0.0312,0.1875,0.4062
paper cup,1.5591,636,0.1069,0.0503,0.0283,0.0865,0.0456,0.1274,0.0016,0.0063,0.5314,0.0094,0.0063
contestant,1.5592,24,0.0417,0.0417,0.0,0.4583,0.0417,0.0833,0.0,0.0,0.1667,0.0,0.1667
skateboard course,1.5592,55,0.0,0.0364,0.0,0.1455,0.0545,0.0727,0.0,0.0,0.0909,0.4909,0.1091
tissue holder,1.5594,89,0.0,0.0,0.0449,0.1124,0.0225,0.0562,0.0,0.0112,0.1348,0.4944,0.1236
building,1.5594,923,0.0693,0.0141,0.0412,0.338,0.0098,0.039,0.0,0.013,0.4106,0.0314,0.0336
wrist support,1.5595,26,0.0769,0.0385,0.0,0.0385,0.0385,0.0385,0.0,0.0,0.1923,0.0769,0.5
shirt background,1.5596,8,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.125
axe,1.5596,24,0.0,0.0417,0.0833,0.25,0.0,0.0,0.0,0.0,0.1667,0.0833,0.375
air filter,1.5596,8,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.125,0.25
hazard sign,1.5596,62,0.1452,0.1452,0.3226,0.0,0.0,0.0,0.0,0.0,0.2097,0.0,0.1774
dessert cake,1.5596,168,0.0952,0.0119,0.0655,0.4345,0.0357,0.0,0.0,0.0952,0.25,0.0,0.0119
puzzle,1.5597,27,0.1481,0.0741,0.0,0.2593,0.0,0.3704,0.0,0.0,0.1111,0.0,0.037
police uniform,1.5598,301,0.0199,0.01,0.0997,0.0199,0.0365,0.3023,0.0,0.0,0.0864,0.0166,0.4086
balcony guard rail,1.5598,90,0.0,0.0,0.0667,0.1556,0.0222,0.0,0.0,0.0,0.2556,0.1556,0.3444
air show,1.5598,144,0.1944,0.0278,0.0556,0.0,0.0069,0.3333,0.0,0.0069,0.3194,0.0486,0.0069
baseball player hand,1.5599,301,0.0432,0.0199,0.0033,0.3754,0.0,0.0332,0.0,0.0033,0.2791,0.0532,0.1894
sheep pen,1.56,321,0.053,0.0,0.0031,0.3427,0.0903,0.1558,0.0,0.0,0.0218,0.3178,0.0156
police bike,1.56,1641,0.0213,0.0201,0.0457,0.0006,0.0305,0.2127,0.0006,0.0,0.1956,0.0414,0.4314
flag sticker,1.5602,56,0.2857,0.0179,0.0357,0.0,0.0357,0.3214,0.0,0.0,0.2321,0.0,0.0714
water slide,1.5603,39,0.0769,0.0256,0.0,0.0513,0.2308,0.4615,0.0,0.0,0.0256,0.1026,0.0256
cock pit,1.5603,75,0.0533,0.0133,0.0133,0.0,0.0267,0.1467,0.0,0.0,0.1867,0.1067,0.4533
pane,1.5603,730,0.0233,0.0137,0.0205,0.0767,0.0507,0.0288,0.0,0.0,0.4822,0.0753,0.2288
lady arm,1.5605,1232,0.0381,0.0073,0.0065,0.3555,0.0049,0.0308,0.0016,0.0179,0.3571,0.0511,0.1291
traffic warning sign,1.5605,101,0.1881,0.0693,0.2475,0.0,0.0,0.0099,0.0,0.0,0.3069,0.0,0.1782
plane flying,1.5605,124,0.2419,0.0,0.0242,0.0,0.0,0.1694,0.0,0.0,0.3629,0.0806,0.121
canopy tent,1.5605,105,0.0381,0.019,0.0476,0.0381,0.0857,0.219,0.0,0.0,0.4952,0.019,0.0381
docking station,1.5606,65,0.0308,0.0,0.0,0.1692,0.0,0.0308,0.0,0.0,0.2462,0.2462,0.2769
jars,1.5607,6,0.1667,0.1667,0.3333,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.1667
mariner,1.5607,12,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.3333,0.1667,0.1667
yoghurt,1.5607,6,0.0,0.0,0.1667,0.0,0.1667,0.1667,0.1667,0.0,0.3333,0.0,0.0
gecko,1.5607,6,0.1667,0.0,0.1667,0.1667,0.3333,0.0,0.0,0.0,0.0,0.0,0.1667
perfume,1.5607,6,0.0,0.1667,0.3333,0.0,0.1667,0.0,0.1667,0.0,0.0,0.1667,0.0
checker pattern,1.5608,410,0.061,0.0268,0.0073,0.022,0.0268,0.0878,0.0,0.0049,0.4659,0.0415,0.2561
spot light,1.5611,77,0.0519,0.0519,0.1429,0.0,0.0,0.0649,0.0,0.0,0.4935,0.0779,0.1169
chair cat,1.5612,9426,0.0012,0.1214,0.0017,0.3344,0.0001,0.0016,0.0,0.0,0.1907,0.1216,0.2273
pinstripe pant,1.5618,231,0.0087,0.0,0.0087,0.0606,0.0,0.2727,0.0,0.0,0.1558,0.1688,0.3247
jacket collar,1.5618,147,0.0408,0.0068,0.0,0.034,0.0204,0.0816,0.0,0.0068,0.2109,0.1429,0.4558
facade,1.5619,95,0.0316,0.0,0.0316,0.4,0.0316,0.0211,0.0,0.0211,0.2842,0.1684,0.0105
pasta dish,1.5619,291,0.0206,0.1031,0.1065,0.0997,0.0103,0.0344,0.0069,0.0,0.5395,0.0241,0.055
plastic cone,1.562,75,0.0133,0.52,0.08,0.0133,0.0933,0.0267,0.0,0.0267,0.1733,0.0133,0.04
south,1.5621,41,0.0244,0.0244,0.0488,0.0732,0.0732,0.0976,0.0,0.0,0.5122,0.0,0.1463
lever,1.5624,138,0.1449,0.029,0.0652,0.0362,0.0145,0.0145,0.0,0.0,0.0072,0.4058,0.2826
shirt pocket,1.5624,259,0.0077,0.0154,0.0232,0.0193,0.0039,0.1467,0.0039,0.0502,0.2664,0.4324,0.0309
aeroplane,1.5625,812,0.0382,0.016,0.0406,0.0025,0.0259,0.1724,0.0,0.0,0.4667,0.1798,0.0579
sauce,1.5626,494,0.3725,0.1822,0.085,0.2672,0.0263,0.002,0.0,0.0,0.0526,0.002,0.0101
parade route,1.5627,17,0.0,0.0,0.1176,0.0,0.1765,0.4118,0.0,0.0,0.1765,0.0588,0.0588
bus light,1.5629,906,0.2031,0.1943,0.1909,0.0,0.0375,0.0254,0.0,0.0,0.3455,0.0011,0.0022
tail end,1.5629,308,0.0682,0.0032,0.0,0.2695,0.0032,0.0877,0.0,0.0,0.1104,0.0584,0.3994
lcd screen,1.5629,646,0.0093,0.0046,0.0077,0.0015,0.065,0.3406,0.0155,0.0046,0.1378,0.0619,0.3514
chopper,1.5632,41,0.0488,0.0488,0.122,0.0,0.0244,0.0976,0.0,0.0,0.0,0.439,0.2195
dowel,1.5635,25,0.04,0.04,0.04,0.44,0.0,0.08,0.0,0.0,0.28,0.04,0.04
tournament,1.5635,36,0.1111,0.0278,0.0,0.0,0.2222,0.3889,0.0,0.0,0.1389,0.0,0.1111
factory,1.5636,90,0.0444,0.0222,0.0222,0.1444,0.0111,0.0444,0.0,0.0,0.2,0.4778,0.0333
display rack,1.5636,112,0.0179,0.0,0.0089,0.1607,0.0179,0.0268,0.0,0.0089,0.1339,0.4375,0.1875
mattress pad,1.5637,35,0.0571,0.0,0.1143,0.1714,0.0286,0.0286,0.0,0.0286,0.5143,0.0286,0.0286
fingernail,1.5637,175,0.4057,0.0229,0.0057,0.0,0.0,0.04,0.1829,0.2171,0.0171,0.0,0.1086
person shoe,1.5638,403,0.0422,0.0323,0.0174,0.1241,0.005,0.0223,0.0,0.0,0.2581,0.0596,0.4392
turbine engine,1.5639,71,0.0845,0.0,0.0141,0.0,0.0,0.1972,0.0,0.0,0.3239,0.2535,0.1268
sink counter top,1.5639,225,0.0044,0.0044,0.0533,0.3289,0.0133,0.0089,0.0,0.0044,0.3467,0.1289,0.1067
bed head,1.564,821,0.0231,0.0073,0.0378,0.4787,0.0073,0.0451,0.0037,0.011,0.24,0.0524,0.0938
pulley,1.5641,41,0.0,0.0244,0.0732,0.2927,0.0,0.1707,0.0,0.0,0.0,0.122,0.3171
design element,1.5641,15,0.0,0.0,0.1333,0.0,0.0,0.1333,0.0,0.0,0.2667,0.2667,0.2
metal traffic light,1.5641,183,0.1093,0.0109,0.1639,0.0,0.2459,0.0055,0.0,0.0,0.0,0.1038,0.3607
glass cabinet,1.5642,65,0.0308,0.0,0.0154,0.4462,0.0462,0.1385,0.0,0.0,0.2308,0.0308,0.0615
storage tank,1.5642,68,0.0294,0.0147,0.0294,0.0294,0.0294,0.1176,0.0,0.0,0.3971,0.3235,0.0294
business shirt,1.5643,225,0.0133,0.0,0.0,0.0711,0.0089,0.3511,0.0,0.0178,0.3289,0.1067,0.1022
pedestal,1.5644,444,0.018,0.0045,0.0563,0.1554,0.0068,0.0135,0.0,0.0,0.4189,0.2342,0.0923
hair style,1.5646,66,0.0152,0.0152,0.1667,0.3182,0.0,0.0152,0.0,0.0,0.0152,0.1515,0.303
text,1.5648,2495,0.0954,0.0333,0.0609,0.0028,0.0156,0.0633,0.002,0.0036,0.3816,0.0068,0.3347
horse sculpture,1.5648,54,0.0185,0.0185,0.0556,0.2963,0.0,0.0,0.0,0.0,0.2407,0.0741,0.2963
tire mark,1.5648,92,0.0217,0.0109,0.163,0.2826,0.0,0.0,0.0,0.0,0.0543,0.1196,0.3478
music,1.5648,121,0.0413,0.0248,0.0744,0.0413,0.0083,0.0496,0.0,0.0248,0.5124,0.0165,0.2066
danger,1.5649,107,0.1121,0.0093,0.1682,0.1682,0.0093,0.0,0.0,0.0,0.1308,0.0,0.4019
underpant,1.565,13,0.1538,0.0,0.0,0.0,0.2308,0.1538,0.0,0.0,0.1538,0.0,0.3077
grimace,1.565,13,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.1538,0.3077,0.1538,0.2308
junkyard,1.565,13,0.0,0.0,0.0,0.2308,0.0,0.1538,0.0,0.0,0.1538,0.1538,0.3077
smear,1.565,62,0.0323,0.0323,0.0968,0.4839,0.0,0.0161,0.0484,0.0,0.1774,0.0,0.1129
id,1.565,74,0.0946,0.0405,0.1622,0.0,0.0,0.1622,0.0,0.0,0.4459,0.0135,0.0811
telephone box,1.565,59,0.2542,0.0,0.0678,0.0508,0.0339,0.0508,0.0,0.0,0.0,0.1186,0.4237
kitten,1.5652,1192,0.0008,0.1359,0.0,0.1149,0.0,0.0,0.0,0.0008,0.2911,0.2341,0.2223
apple brand,1.5652,93,0.1075,0.0,0.0108,0.0108,0.0215,0.0323,0.0,0.0,0.2796,0.3548,0.1828
shopping center,1.5653,112,0.0268,0.0268,0.0446,0.4554,0.0,0.0268,0.0,0.0,0.1696,0.1964,0.0536
ticket,1.5654,163,0.0859,0.0552,0.2331,0.0061,0.0245,0.1288,0.0,0.0,0.4356,0.0,0.0307
life,1.5654,109,0.156,0.1743,0.4587,0.0275,0.0092,0.0275,0.0,0.0,0.0459,0.0,0.1009
tokyo,1.5654,18,0.1667,0.0,0.3889,0.0,0.0556,0.1111,0.0,0.0,0.0556,0.0,0.2222
bell tower,1.5655,500,0.04,0.0,0.03,0.462,0.052,0.028,0.0,0.0,0.174,0.184,0.03
flag hanging,1.5657,20,0.35,0.0,0.1,0.0,0.05,0.25,0.0,0.0,0.2,0.0,0.05
mohawk,1.5659,78,0.0769,0.0256,0.0513,0.1538,0.0128,0.0,0.0,0.0,0.2051,0.0256,0.4487
